image_file,total_detections,Bbox
final/full_stack/final_full_stack0297.tif,3,"[0.36378389596939087, 0.9504296183586121, 0.14123286306858063, 0.09914066642522812]"
final/full_stack/final_full_stack0298.tif,3,"[0.06943067163228989, 0.4460567235946655, 0.13886134326457977, 0.139177143573761]"
final/full_stack/final_full_stack0298.tif,3,"[0.6958778500556946, 0.45083439350128174, 0.17004400491714478, 0.1359320729970932]"
final/full_stack/final_full_stack0298.tif,3,"[0.3621984124183655, 0.9513360857963562, 0.13823632895946503, 0.09707927703857422]"
final/full_stack/final_full_stack0299.tif,3,"[0.6963270902633667, 0.45298051834106445, 0.16835880279541016, 0.13182681798934937]"
final/full_stack/final_full_stack0299.tif,3,"[0.06918136775493622, 0.44705188274383545, 0.13836273550987244, 0.1405552327632904]"
final/full_stack/final_full_stack0299.tif,3,"[0.36224326491355896, 0.9513484835624695, 0.13948261737823486, 0.09730289876461029]"
final/full_stack/final_full_stack0300.tif,3,"[0.6967887282371521, 0.4524558186531067, 0.1682373434305191, 0.13211262226104736]"
final/full_stack/final_full_stack0300.tif,3,"[0.06887242943048477, 0.44705018401145935, 0.13774485886096954, 0.1404908299446106]"
final/full_stack/final_full_stack0300.tif,3,"[0.3634551763534546, 0.9518696069717407, 0.13772930204868317, 0.09626080840826035]"
final/full_stack/final_full_stack0301.tif,3,"[0.6971003413200378, 0.4522021412849426, 0.1671636551618576, 0.1318884640932083]"
final/full_stack/final_full_stack0301.tif,3,"[0.06865929067134857, 0.44707226753234863, 0.13731858134269714, 0.1389014571905136]"
final/full_stack/final_full_stack0301.tif,3,"[0.36580100655555725, 0.9521028399467468, 0.13649778068065643, 0.09579427540302277]"
final/full_stack/final_full_stack0302.tif,3,"[0.6967417001724243, 0.45275428891181946, 0.16939173638820648, 0.13375239074230194]"
final/full_stack/final_full_stack0302.tif,3,"[0.06826358288526535, 0.44708922505378723, 0.1365271657705307, 0.13836322724819183]"
final/full_stack/final_full_stack0302.tif,3,"[0.3665819466114044, 0.9516121745109558, 0.13858957588672638, 0.09677556157112122]"
final/full_stack/final_full_stack0303.tif,3,"[0.0686582401394844, 0.44684308767318726, 0.1373164802789688, 0.13933482766151428]"
final/full_stack/final_full_stack0303.tif,3,"[0.6967805624008179, 0.4522646367549896, 0.1691422015428543, 0.13405518233776093]"
final/full_stack/final_full_stack0303.tif,3,"[0.3648405075073242, 0.9510477781295776, 0.14192965626716614, 0.09790445119142532]"
final/full_stack/final_full_stack0304.tif,3,"[0.6963663101196289, 0.4525678753852844, 0.16817143559455872, 0.1330251693725586]"
final/full_stack/final_full_stack0304.tif,3,"[0.06878232955932617, 0.4466609060764313, 0.13756465911865234, 0.1408795416355133]"
final/full_stack/final_full_stack0304.tif,3,"[0.3651726543903351, 0.9508271217346191, 0.14334352314472198, 0.09834564477205276]"
final/full_stack/final_full_stack0305.tif,3,"[0.6973311305046082, 0.453128457069397, 0.16960470378398895, 0.13400064408779144]"
final/full_stack/final_full_stack0305.tif,3,"[0.06883692741394043, 0.4466986060142517, 0.13767385482788086, 0.14220106601715088]"
final/full_stack/final_full_stack0305.tif,3,"[0.3647426962852478, 0.950536847114563, 0.14283975958824158, 0.09892630577087402]"
final/full_stack/final_full_stack0306.tif,3,"[0.697532594203949, 0.4534529149532318, 0.16974689066410065, 0.1339927315711975]"
final/full_stack/final_full_stack0306.tif,3,"[0.06926921010017395, 0.4466474652290344, 0.1385384202003479, 0.14133775234222412]"
final/full_stack/final_full_stack0306.tif,3,"[0.3639095425605774, 0.9504602551460266, 0.14218342304229736, 0.09907957911491394]"
final/full_stack/final_full_stack0307.tif,3,"[0.6970365643501282, 0.4536416530609131, 0.17021659016609192, 0.13417752087116241]"
final/full_stack/final_full_stack0307.tif,3,"[0.0687151774764061, 0.44645389914512634, 0.1374303549528122, 0.14118455350399017]"
final/full_stack/final_full_stack0307.tif,3,"[0.3643312454223633, 0.9504290223121643, 0.1429702341556549, 0.09914179891347885]"
final/full_stack/final_full_stack0308.tif,3,"[0.6969098448753357, 0.4536362588405609, 0.17029985785484314, 0.13474301993846893]"
final/full_stack/final_full_stack0308.tif,3,"[0.06808773428201675, 0.4463760554790497, 0.1361754685640335, 0.14102520048618317]"
final/full_stack/final_full_stack0308.tif,3,"[0.36332276463508606, 0.9506694078445435, 0.14308176934719086, 0.09866127371788025]"
final/full_stack/final_full_stack0309.tif,3,"[0.6960136890411377, 0.45369964838027954, 0.1694294661283493, 0.13443052768707275]"
final/full_stack/final_full_stack0309.tif,3,"[0.06814169138669968, 0.44627583026885986, 0.13628338277339935, 0.14099130034446716]"
final/full_stack/final_full_stack0309.tif,3,"[0.36237481236457825, 0.9507410526275635, 0.1428038328886032, 0.09851792454719543]"
final/full_stack/final_full_stack0310.tif,3,"[0.6957458257675171, 0.4544931948184967, 0.16925545036792755, 0.13328203558921814]"
final/full_stack/final_full_stack0310.tif,3,"[0.06819195300340652, 0.4462629556655884, 0.13638390600681305, 0.1400356888771057]"
final/full_stack/final_full_stack0310.tif,3,"[0.3629462718963623, 0.9507656693458557, 0.14044179022312164, 0.09846857190132141]"
final/full_stack/final_full_stack0311.tif,3,"[0.6952738165855408, 0.4548256993293762, 0.16932329535484314, 0.13223959505558014]"
final/full_stack/final_full_stack0311.tif,3,"[0.06731893867254257, 0.44593480229377747, 0.13463787734508514, 0.1384962648153305]"
final/full_stack/final_full_stack0311.tif,3,"[0.36364075541496277, 0.9511752724647522, 0.13888180255889893, 0.09764944016933441]"
final/full_stack/final_full_stack0312.tif,3,"[0.6945157051086426, 0.454693466424942, 0.16794686019420624, 0.13098043203353882]"
final/full_stack/final_full_stack0312.tif,3,"[0.06780987977981567, 0.44562995433807373, 0.13561975955963135, 0.13850004971027374]"
final/full_stack/final_full_stack0312.tif,3,"[0.36431601643562317, 0.9514961838722229, 0.13598567247390747, 0.09700750559568405]"
final/full_stack/final_full_stack0313.tif,3,"[0.6947891116142273, 0.4544518291950226, 0.16867168247699738, 0.13082224130630493]"
final/full_stack/final_full_stack0313.tif,3,"[0.06848088651895523, 0.445515513420105, 0.13696177303791046, 0.1386808305978775]"
final/full_stack/final_full_stack0313.tif,3,"[0.3651326298713684, 0.9515924453735352, 0.1373269408941269, 0.0968150869011879]"
final/full_stack/final_full_stack0314.tif,3,"[0.6948122978210449, 0.453634113073349, 0.16978269815444946, 0.1318209022283554]"
final/full_stack/final_full_stack0314.tif,3,"[0.06836002320051193, 0.4453757405281067, 0.13672004640102386, 0.1376686990261078]"
final/full_stack/final_full_stack0314.tif,3,"[0.36425161361694336, 0.951302707195282, 0.14120729267597198, 0.0973944291472435]"
final/full_stack/final_full_stack0315.tif,3,"[0.6964282989501953, 0.45332545042037964, 0.16842836141586304, 0.13281914591789246]"
final/full_stack/final_full_stack0315.tif,3,"[0.06912542879581451, 0.4451937675476074, 0.13825085759162903, 0.13824287056922913]"
final/full_stack/final_full_stack0315.tif,3,"[0.3649294078350067, 0.9510254859924316, 0.1415664702653885, 0.09794889390468597]"
final/full_stack/final_full_stack0316.tif,3,"[0.6967489123344421, 0.4534340500831604, 0.1693921983242035, 0.1343923956155777]"
final/full_stack/final_full_stack0316.tif,3,"[0.06958185881376266, 0.44515061378479004, 0.13916371762752533, 0.13787564635276794]"
final/full_stack/final_full_stack0316.tif,3,"[0.36511704325675964, 0.9508050084114075, 0.14180710911750793, 0.09838999062776566]"
final/full_stack/final_full_stack0317.tif,3,"[0.07033421844244003, 0.44540467858314514, 0.14066843688488007, 0.14011123776435852]"
final/full_stack/final_full_stack0317.tif,3,"[0.6962761282920837, 0.4530593156814575, 0.16867709159851074, 0.13292135298252106]"
final/full_stack/final_full_stack0317.tif,3,"[0.3654222786426544, 0.9506452083587646, 0.1414455771446228, 0.09870968759059906]"
final/full_stack/final_full_stack0318.tif,3,"[0.6965656876564026, 0.45338407158851624, 0.1694556474685669, 0.13289828598499298]"
final/full_stack/final_full_stack0318.tif,3,"[0.06999383866786957, 0.44582995772361755, 0.13998767733573914, 0.14115263521671295]"
final/full_stack/final_full_stack0318.tif,3,"[0.3644978404045105, 0.9504888653755188, 0.141564279794693, 0.09902218729257584]"
final/full_stack/final_full_stack0319.tif,3,"[0.6965273022651672, 0.45364221930503845, 0.16934096813201904, 0.13241314888000488]"
final/full_stack/final_full_stack0319.tif,3,"[0.06959015876054764, 0.4461970925331116, 0.13918031752109528, 0.14167703688144684]"
final/full_stack/final_full_stack0319.tif,3,"[0.36376291513442993, 0.9503656625747681, 0.1412997990846634, 0.0992686003446579]"
final/full_stack/final_full_stack0320.tif,3,"[0.6967853903770447, 0.4540601372718811, 0.1708512306213379, 0.13381338119506836]"
final/full_stack/final_full_stack0320.tif,3,"[0.06994310021400452, 0.44624432921409607, 0.13988620042800903, 0.1411544531583786]"
final/full_stack/final_full_stack0320.tif,3,"[0.36301347613334656, 0.9502493143081665, 0.14245878159999847, 0.09950139373540878]"
final/full_stack/final_full_stack0321.tif,3,"[0.6961504817008972, 0.4540429413318634, 0.17056681215763092, 0.13316576182842255]"
final/full_stack/final_full_stack0321.tif,3,"[0.06933895498514175, 0.4464324116706848, 0.1386779099702835, 0.14046895503997803]"
final/full_stack/final_full_stack0321.tif,3,"[0.3622207045555115, 0.9504525065422058, 0.14253634214401245, 0.09909499436616898]"
final/full_stack/final_full_stack0322.tif,3,"[0.6953305006027222, 0.45396408438682556, 0.16852985322475433, 0.13222230970859528]"
final/full_stack/final_full_stack0322.tif,3,"[0.06903686374425888, 0.44654741883277893, 0.13807372748851776, 0.13852187991142273]"
final/full_stack/final_full_stack0322.tif,3,"[0.36140385270118713, 0.950775682926178, 0.14185528457164764, 0.09824390709400177]"
final/full_stack/final_full_stack0323.tif,3,"[0.6946701407432556, 0.45352551341056824, 0.16772134602069855, 0.13258957862854004]"
final/full_stack/final_full_stack0323.tif,3,"[0.06863550841808319, 0.4462581276893616, 0.13727101683616638, 0.13743770122528076]"
final/full_stack/final_full_stack0323.tif,3,"[0.36311015486717224, 0.9507924914360046, 0.1389595866203308, 0.09833713620901108]"
final/full_stack/final_full_stack0324.tif,3,"[0.6945110559463501, 0.4538845121860504, 0.1663888692855835, 0.13165457546710968]"
final/full_stack/final_full_stack0324.tif,3,"[0.06837274879217148, 0.44649580121040344, 0.13674549758434296, 0.13669390976428986]"
final/full_stack/final_full_stack0324.tif,3,"[0.3645227253437042, 0.9513705968856812, 0.13600105047225952, 0.09725864231586456]"
final/full_stack/final_full_stack0325.tif,3,"[0.6954807639122009, 0.4532920718193054, 0.16793152689933777, 0.13203388452529907]"
final/full_stack/final_full_stack0325.tif,3,"[0.06803464889526367, 0.4463304281234741, 0.13606929779052734, 0.13691473007202148]"
final/full_stack/final_full_stack0325.tif,3,"[0.36397939920425415, 0.9514896869659424, 0.13919125497341156, 0.09702064841985703]"
final/full_stack/final_full_stack0326.tif,3,"[0.6952522993087769, 0.453957736492157, 0.16993822157382965, 0.13240468502044678]"
final/full_stack/final_full_stack0326.tif,3,"[0.06850841641426086, 0.4460405707359314, 0.13701683282852173, 0.1379961371421814]"
final/full_stack/final_full_stack0326.tif,3,"[0.363069087266922, 0.9515314698219299, 0.1400638222694397, 0.09693706780672073]"
final/full_stack/final_full_stack0327.tif,3,"[0.6953314542770386, 0.45381617546081543, 0.17142918705940247, 0.13335727155208588]"
final/full_stack/final_full_stack0327.tif,3,"[0.06870689988136292, 0.44532138109207153, 0.13741379976272583, 0.13702501356601715]"
final/full_stack/final_full_stack0327.tif,3,"[0.3647722899913788, 0.9512718915939331, 0.13985589146614075, 0.09745607525110245]"
final/full_stack/final_full_stack0328.tif,3,"[0.6966055035591125, 0.45349568128585815, 0.16920539736747742, 0.13334529101848602]"
final/full_stack/final_full_stack0328.tif,3,"[0.06872745603322983, 0.44517165422439575, 0.13745491206645966, 0.13732056319713593]"
final/full_stack/final_full_stack0328.tif,3,"[0.3647212088108063, 0.9508861303329468, 0.1399780809879303, 0.09822782874107361]"
final/full_stack/final_full_stack0329.tif,3,"[0.6970807909965515, 0.4532417058944702, 0.16903896629810333, 0.13344812393188477]"
final/full_stack/final_full_stack0329.tif,3,"[0.0685410276055336, 0.4456311762332916, 0.1370820552110672, 0.1376219540834427]"
final/full_stack/final_full_stack0329.tif,3,"[0.3650868535041809, 0.9508180618286133, 0.1397477239370346, 0.09836380183696747]"
final/full_stack/final_full_stack0330.tif,3,"[0.06880515068769455, 0.4460820257663727, 0.1376103013753891, 0.13813908398151398]"
final/full_stack/final_full_stack0330.tif,3,"[0.6972026228904724, 0.4542492628097534, 0.1718069612979889, 0.13435806334018707]"
final/full_stack/final_full_stack0330.tif,3,"[0.3640264868736267, 0.9507885575294495, 0.1417679339647293, 0.09842299669981003]"
final/full_stack/final_full_stack0331.tif,3,"[0.06901951134204865, 0.4465237259864807, 0.1380390226840973, 0.14007319509983063]"
final/full_stack/final_full_stack0331.tif,3,"[0.6971791386604309, 0.45360636711120605, 0.17088820040225983, 0.1352212280035019]"
final/full_stack/final_full_stack0331.tif,3,"[0.363913357257843, 0.9505472183227539, 0.14203400909900665, 0.09890560060739517]"
final/full_stack/final_full_stack0332.tif,3,"[0.06876467913389206, 0.44613030552864075, 0.13752935826778412, 0.14049369096755981]"
final/full_stack/final_full_stack0332.tif,3,"[0.6966610550880432, 0.4527808129787445, 0.1696263551712036, 0.1332816332578659]"
final/full_stack/final_full_stack0332.tif,3,"[0.3641895055770874, 0.9503488540649414, 0.1414429247379303, 0.09930216521024704]"
final/full_stack/final_full_stack0333.tif,3,"[0.06954152137041092, 0.446597695350647, 0.13908304274082184, 0.1394672393798828]"
final/full_stack/final_full_stack0333.tif,3,"[0.6963415145874023, 0.4533231854438782, 0.17063923180103302, 0.13248780369758606]"
final/full_stack/final_full_stack0333.tif,3,"[0.3629798889160156, 0.951037585735321, 0.1430729776620865, 0.09792478382587433]"
final/full_stack/final_full_stack0334.tif,3,"[0.06916151195764542, 0.44691944122314453, 0.13832302391529083, 0.13887237012386322]"
final/full_stack/final_full_stack0334.tif,3,"[0.6960667371749878, 0.45356225967407227, 0.16956773400306702, 0.13090242445468903]"
final/full_stack/final_full_stack0334.tif,3,"[0.3637811541557312, 0.9506897330284119, 0.14029863476753235, 0.09862051904201508]"
final/full_stack/final_full_stack0335.tif,3,"[0.06914724409580231, 0.44697827100753784, 0.13829448819160461, 0.13832522928714752]"
final/full_stack/final_full_stack0335.tif,3,"[0.6960433721542358, 0.45413392782211304, 0.16917560994625092, 0.13077624142169952]"
final/full_stack/final_full_stack0335.tif,3,"[0.36364251375198364, 0.9514078497886658, 0.13638633489608765, 0.09684959799051285]"
final/full_stack/final_full_stack0336.tif,3,"[0.06912704557180405, 0.44657909870147705, 0.1382540911436081, 0.1386871635913849]"
final/full_stack/final_full_stack0336.tif,3,"[0.6957510709762573, 0.4540342390537262, 0.1681131273508072, 0.13116814196109772]"
final/full_stack/final_full_stack0336.tif,3,"[0.3645140826702118, 0.9512525796890259, 0.13471905887126923, 0.0973590612411499]"
final/full_stack/final_full_stack0337.tif,3,"[0.06859355419874191, 0.44671839475631714, 0.13718710839748383, 0.1374243199825287]"
final/full_stack/final_full_stack0337.tif,3,"[0.6958003044128418, 0.4538869261741638, 0.1680162101984024, 0.13144029676914215]"
final/full_stack/final_full_stack0337.tif,3,"[0.3651812672615051, 0.9510490298271179, 0.1349462866783142, 0.09790190309286118]"
final/full_stack/final_full_stack0338.tif,3,"[0.6962869167327881, 0.45379355549812317, 0.17001664638519287, 0.13141241669654846]"
final/full_stack/final_full_stack0338.tif,3,"[0.06850014626979828, 0.446582555770874, 0.13700029253959656, 0.13617785274982452]"
final/full_stack/final_full_stack0338.tif,3,"[0.36536556482315063, 0.9512982964515686, 0.1341756135225296, 0.09740340709686279]"
final/full_stack/final_full_stack0339.tif,3,"[0.6955158710479736, 0.45414382219314575, 0.16929955780506134, 0.13174951076507568]"
final/full_stack/final_full_stack0339.tif,3,"[0.06886018812656403, 0.4458670914173126, 0.13772037625312805, 0.1359139233827591]"
final/full_stack/final_full_stack0339.tif,3,"[0.3660946786403656, 0.9510322213172913, 0.1355293244123459, 0.09793556481599808]"
final/full_stack/final_full_stack0340.tif,3,"[0.6963534355163574, 0.45438021421432495, 0.16915804147720337, 0.13188676536083221]"
final/full_stack/final_full_stack0340.tif,3,"[0.06895329058170319, 0.4456525146961212, 0.13790658116340637, 0.13760080933570862]"
final/full_stack/final_full_stack0340.tif,3,"[0.36617136001586914, 0.9507474899291992, 0.13463719189167023, 0.09850497543811798]"
